location,latitude,longitude,station_id,observation_time,county,town,timestamp,Weather,VisibilityDescription,SunshineDuration,Now_Precipitation,WindDirection,WindSpeed,AirTemperature,RelativeHumidity,AirPressure,UVIndex,Max10MinAverage_WindSpeed,GustInfo_PeakGustSpeed
國三S175K,24.251494,120.589683,CAF960,2026-02-24T16:10:00+08:00,臺中市,沙鹿區,2026-02-24 16:26:28.609371,陰,7-10,-99,0.0,360.0,1.8,21.3,80,-99,-99,3.6,6.0
國三N183K,24.193628,120.570311,CAF980,2026-02-24T16:10:00+08:00,臺中市,龍井區,2026-02-24 16:26:28.609375,陰,7-10,-99,0.0,10.0,1.8,21.3,83,-99,-99,2.9,4.8
國三N223K,23.955116,120.662376,CAH010,2026-02-24T16:10:00+08:00,南投縣,草屯鎮,2026-02-24 16:26:28.609379,陰,21-30,-99,0.0,340.0,3.7,22.5,75,-99,-99,5.3,7.2
國三N252K,23.77412,120.64061,CAJ010,2026-02-24T16:10:00+08:00,雲林縣,林內鄉,2026-02-24 16:26:28.609382,陰,7-10,-99,0.0,290.0,2.2,23.0,86,-99,-99,4.0,6.9
國三S140K,24.522345,120.725006,CAE080,2026-02-24T16:10:00+08:00,苗栗縣,通霄鎮,2026-02-24 16:26:28.609386,陰,7-10,-99,0.0,20.0,1.5,21.3,82,-99,-99,2.0,3.2
國三S156K,24.39798,120.669487,CAE090,2026-02-24T16:10:00+08:00,苗栗縣,苑裡鎮,2026-02-24 16:26:28.609389,陰,-99,-99,0.0,40.0,2.5,22.1,78,-99,-99,3.1,3.9
國三S168K,24.308519,120.614471,CAF060,2026-02-24T16:10:00+08:00,臺中市,清水區,2026-02-24 16:26:28.609393,陰,11-15,-99,0.0,350.0,1.2,21.3,82,-99,-99,2.6,3.7
國三S202K,24.092468,120.603256,CAG060,2026-02-24T16:10:00+08:00,彰化縣,彰化市,2026-02-24 16:26:28.609396,陰,-99,-99,0.0,350.0,2.7,22.8,77,-99,-99,2.7,6.8
國三S217K,24.00683,120.653214,CAH020,2026-02-24T16:10:00+08:00,南投縣,草屯鎮,2026-02-24 16:26:28.609400,陰,-99,-99,0.0,360.0,2.7,23.0,82,-99,-99,4.7,6.5
國四E5K,24.296465,120.643135,CAF090,2026-02-24T16:10:00+08:00,臺中市,神岡區,2026-02-24 16:26:28.609404,陰,-99,-99,0.0,300.0,1.0,21.8,87,-99,-99,1.7,4.2
國三甲005K,25.00194,121.5975,CAA090,2026-02-24T16:10:00+08:00,臺北市,文山區,2026-02-24 16:26:28.609407,陰,21-30,-99,0.0,220.0,0.9,24.0,76,-99,-99,2.4,3.7
國二E009K,25.018244,121.273697,CAC020,2026-02-24T16:10:00+08:00,桃園市,桃園區,2026-02-24 16:26:28.609411,陰,16-20,-99,0.0,10.0,1.1,23.0,79,-99,-99,1.2,2.2
國三N002K,25.14583,121.7217,CAB050,2026-02-24T16:10:00+08:00,基隆市,中山區,2026-02-24 16:26:28.609415,陰,-99,-99,0.0,0.0,0.2,21.5,87,-99,-99,0.9,2.2
國三S004K,25.11444,121.6886,CAB030,2026-02-24T16:10:00+08:00,基隆市,七堵區,2026-02-24 16:26:28.609418,陰,-99,-99,0.0,50.0,0.6,22.5,81,-99,-99,1.3,3.0
國三S007K,25.09694,121.6678,CAB040,2026-02-24T16:10:00+08:00,基隆市,七堵區,2026-02-24 16:26:28.609422,陰,7-10,-99,0.0,80.0,1.3,23.1,83,-99,-99,1.3,2.7
國三S010K,25.08,121.6475,CAA030,2026-02-24T16:10:00+08:00,新北市,汐止區,2026-02-24 16:26:28.609425,陰,-99,-99,0.0,20.0,0.6,24.3,64,-99,-99,1.2,2.7
國三S016K,25.03306,121.6158,CAA040,2026-02-24T16:10:00+08:00,臺北市,南港區,2026-02-24 16:26:28.609429,陰,-99,-99,0.0,360.0,0.8,23.7,75,-99,-99,1.8,4.2
國三S037K,24.982361,121.471042,CAA050,2026-02-24T16:10:00+08:00,新北市,土城區,2026-02-24 16:26:28.609432,陰,-99,-99,0.0,230.0,0.6,23.8,75,-99,-99,1.6,3.1
國三S042K,24.96,121.4306,CAA060,2026-02-24T16:10:00+08:00,新北市,土城區,2026-02-24 16:26:28.609436,陰,7-10,-99,0.0,190.0,0.9,23.5,80,-99,-99,1.3,4.0
國三N046K,24.95083,121.3958,CAA070,2026-02-24T16:10:00+08:00,新北市,樹林區,2026-02-24 16:26:28.609439,陰,-99,-99,0.0,320.0,0.9,24.0,75,-99,-99,2.7,3.7
國一N039K,25.064433,121.381972,CAA990,2026-02-24T16:10:00+08:00,新北市,泰山區,2026-02-24 16:26:28.609443,陰,21-30,-99,0.0,280.0,0.6,22.1,78,-99,-99,1.2,3.2
國一高架N063K,24.950281,121.196314,CAC760,2026-02-24T16:10:00+08:00,桃園市,平鎮區,2026-02-24 16:26:28.609446,陰,21-30,-99,0.0,320.0,0.8,22.0,81,-99,-99,1.8,3.1
國三N077K,24.797294,121.190033,CAD710,2026-02-24T16:10:00+08:00,新竹縣,關西鎮,2026-02-24 16:26:28.609450,陰,7-10,-99,0.0,170.0,0.5,21.8,84,-99,-99,1.3,3.0
國三N072K,24.836391,121.199371,CAC770,2026-02-24T16:10:00+08:00,桃園市,龍潭區,2026-02-24 16:26:28.609454,陰,7-10,-99,0.0,20.0,0.4,21.3,83,-99,-99,1.6,3.1
國五S005K,24.996414,121.651931,CAAD60,2026-02-24T16:10:00+08:00,新北市,石碇區,2026-02-24 16:26:28.609457,陰,7-10,-99,0.0,10.0,0.4,23.1,70,-99,-99,2.0,3.5
國五S006K,24.989964,121.656972,CAAD70,2026-02-24T16:10:00+08:00,新北市,石碇區,2026-02-24 16:26:28.609461,陰,7-10,-99,0.0,10.0,0.4,23.0,81,-99,-99,2.2,3.5
國五N008K,24.982411,121.668089,CAAD80,2026-02-24T16:10:00+08:00,新北市,石碇區,2026-02-24 16:26:28.609464,陰有靄,7-10,-99,0.0,350.0,0.5,22.5,80,-99,-99,1.8,3.5
國五N013K,24.947603,121.705508,CAAD90,2026-02-24T16:10:00+08:00,新北市,坪林區,2026-02-24 16:26:28.609468,陰,7-10,-99,0.0,120.0,0.4,22.2,84,-99,-99,1.3,3.2
國五S031K,24.819144,121.782378,CAUB30,2026-02-24T16:10:00+08:00,宜蘭縣,礁溪鄉,2026-02-24 16:26:28.609471,陰,>30,-99,0.0,40.0,5.0,24.0,81,-99,-99,4.7,6.8
國五S041K,24.734764,121.781922,CAUB40,2026-02-24T16:10:00+08:00,宜蘭縣,壯圍鄉,2026-02-24 16:26:28.609475,陰,-99,-99,0.0,40.0,3.6,23.7,85,-99,-99,3.5,5.4
國五S047K,24.675456,121.794583,CAUB50,2026-02-24T16:10:00+08:00,宜蘭縣,羅東鎮,2026-02-24 16:26:28.609479,陰,-99,-99,0.5,330.0,3.7,23.8,80,-99,-99,3.7,5.0
國三S054K,24.93917,121.3239,CAA080,2026-02-24T16:10:00+08:00,新北市,鶯歌區,2026-02-24 16:26:28.609482,陰,21-30,-99,0.0,150.0,0.5,23.6,78,-99,-99,1.3,2.9
國三N063K,24.889514,121.2636,CAC030,2026-02-24T16:10:00+08:00,桃園市,大溪區,2026-02-24 16:26:28.609486,陰,-99,-99,0.0,220.0,1.0,22.5,78,-99,-99,1.7,3.6
國三N085K,24.78333,121.1211,CAD080,2026-02-24T16:10:00+08:00,新竹縣,關西鎮,2026-02-24 16:26:28.609489,陰,21-30,-99,0.0,220.0,0.6,21.8,86,-99,-99,1.0,3.2
國三S103K,24.75861,120.9608,CAD090,2026-02-24T16:10:00+08:00,新竹市,東區,2026-02-24 16:26:28.609493,陰,7-10,-99,0.0,60.0,1.6,21.8,85,-99,-99,1.8,3.7
國一S001K,25.11583,121.7286,CAB010,2026-02-24T16:10:00+08:00,基隆市,安樂區,2026-02-24 16:26:28.609496,陰,11-15,-99,0.0,20.0,1.0,22.3,86,-99,-99,2.2,3.9
國一S006K,25.08694,121.6869,CAB020,2026-02-24T16:10:00+08:00,基隆市,七堵區,2026-02-24 16:26:28.609500,陰,-99,-99,0.0,10.0,1.7,23.5,80,-99,-99,2.4,3.4
國一N013K,25.066739,121.628153,CAA010,2026-02-24T16:10:00+08:00,新北市,汐止區,2026-02-24 16:26:28.609503,陰,-99,-99,0.0,270.0,1.8,24.6,72,-99,-99,1.8,3.7
國一S026K,25.07639,121.4964,CAA020,2026-02-24T16:10:00+08:00,新北市,三重區,2026-02-24 16:26:28.609507,陰,7-10,-99,0.0,30.0,1.1,23.8,71,-99,-99,1.2,3.2
國一S072K,24.89583,121.1342,CAC010,2026-02-24T16:10:00+08:00,桃園市,楊梅區,2026-02-24 16:26:28.609510,陰,7-10,-99,0.0,340.0,0.8,21.2,82,-99,-99,1.3,1.8
國一N077K,24.885,121.0889,CAD020,2026-02-24T16:10:00+08:00,新竹縣,湖口鄉,2026-02-24 16:26:28.609514,陰,-99,-99,0.0,250.0,0.9,21.5,83,-99,-99,2.2,4.4
國一S082K,24.87667,121.0467,CAD030,2026-02-24T16:10:00+08:00,新竹縣,湖口鄉,2026-02-24 16:26:28.609518,陰,-99,-99,0.0,20.0,0.4,21.6,79,-99,-99,1.2,2.1
國一S088K,24.84444,121.0214,CAD040,2026-02-24T16:10:00+08:00,新竹縣,竹北市,2026-02-24 16:26:28.609522,陰,21-30,-99,0.0,80.0,0.6,23.1,81,-99,-99,1.2,3.1
國一N094K,24.79778,121.0089,CAD050,2026-02-24T16:10:00+08:00,新竹市,東區,2026-02-24 16:26:28.609525,陰,-99,-99,0.0,350.0,1.2,23.1,74,-99,-99,1.3,2.6
國一S098K,24.76056,120.9911,CAD060,2026-02-24T16:10:00+08:00,新竹縣,寶山鄉,2026-02-24 16:26:28.609529,陰,-99,-99,0.0,330.0,0.6,22.5,84,-99,-99,1.3,1.8
國一S262K,23.512333,120.403038,CAL020,2026-02-24T16:10:00+08:00,嘉義縣,民雄鄉,2026-02-24 16:26:28.609532,陰,7-10,-99,0.0,340.0,4.8,22.8,90,-99,-99,6.5,8.6
國一N268K,23.460833,120.375833,CAL030,2026-02-24T16:10:00+08:00,嘉義縣,水上鄉,2026-02-24 16:26:28.609536,陰,-99,-99,0.0,340.0,2.2,23.6,88,-99,-99,5.7,8.4
國一N273K,23.416666,120.355,CAL040,2026-02-24T16:10:00+08:00,嘉義縣,水上鄉,2026-02-24 16:26:28.609539,陰,-99,-99,0.0,350.0,5.0,24.1,87,-99,-99,5.5,8.1
國一N288K,23.30609,120.290033,CAN010,2026-02-24T16:10:00+08:00,臺南市,新營區,2026-02-24 16:26:28.609543,多雲,>30,-99,0.0,350.0,2.4,25.2,74,-99,-99,3.7,7.9
國一S306K,23.152831,120.230558,CAN020,2026-02-24T16:10:00+08:00,臺南市,麻豆區,2026-02-24 16:26:28.609547,多雲,7-10,-99,0.0,310.0,3.7,24.1,76,-99,-99,4.4,6.7
國一N323K,23.011789,120.249453,CAN040,2026-02-24T16:10:00+08:00,臺南市,永康區,2026-02-24 16:26:28.609550,陰,-99,-99,0.0,310.0,2.6,25.8,80,-99,-99,2.7,5.0
國一S342K,22.845555,120.295,CAP010,2026-02-24T16:10:00+08:00,高雄市,路竹區,2026-02-24 16:26:28.609554,陰,-99,-99,0.0,290.0,2.6,25.8,82,-99,-99,3.2,5.4
國一S346K,22.812222,120.314166,CAP020,2026-02-24T16:10:00+08:00,高雄市,岡山區,2026-02-24 16:26:28.609557,陰,-99,-99,0.0,260.0,1.0,26.3,79,-99,-99,1.3,3.5
國一N351K,22.765833,120.328888,CAP030,2026-02-24T16:10:00+08:00,高雄市,橋頭區,2026-02-24 16:26:28.609561,陰,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
國一N361K,22.680555,120.328611,CAP040,2026-02-24T16:10:00+08:00,高雄市,仁武區,2026-02-24 16:26:28.609564,陰,7-10,-99,0.0,280.0,3.2,25.6,83,-99,-99,4.2,6.2
國三N279K,23.596111,120.523333,CAL050,2026-02-24T16:10:00+08:00,嘉義縣,大林鎮,2026-02-24 16:26:28.609568,陰,16-20,-99,0.0,10.0,3.0,23.5,83,-99,-99,4.0,6.8
國三N295K,23.468598,120.499369,CAL070,2026-02-24T16:10:00+08:00,嘉義市,東區,2026-02-24 16:26:28.609572,陰,7-10,-99,0.0,350.0,3.4,23.8,83,-99,-99,3.7,7.3
國三S290K,23.504106,120.490742,CAM900,2026-02-24T16:10:00+08:00,嘉義縣,竹崎鄉,2026-02-24 16:26:28.609575,陰,7-10,-99,0.0,360.0,5.0,24.0,83,-99,-99,5.3,8.3
國一S336K,22.894167,120.271178,CAV270,2026-02-24T16:10:00+08:00,高雄市,路竹區,2026-02-24 16:26:28.609579,陰,>30,-99,0.0,270.0,2.0,26.2,74,-99,-99,3.0,4.5
國一N315K,23.0835,120.251897,CAN150,2026-02-24T16:10:00+08:00,臺南市,新市區,2026-02-24 16:26:28.609583,多雲,11-15,-99,0.0,330.0,4.0,25.2,80,-99,-99,4.4,6.3
國三S378K,22.825958,120.415519,CAV280,2026-02-24T16:10:00+08:00,高雄市,田寮區,2026-02-24 16:26:28.609586,陰,7-10,-99,0.0,330.0,3.2,26.0,79,-99,-99,3.2,5.5
國三N303K,23.411969,120.452447,CAL080,2026-02-24T16:10:00+08:00,嘉義縣,中埔鄉,2026-02-24 16:26:28.609590,陰,7-10,-99,0.0,330.0,1.7,24.1,85,-99,-99,3.5,7.9
國三S311K,23.346388,120.438888,CAN060,2026-02-24T16:10:00+08:00,臺南市,白河區,2026-02-24 16:26:28.609593,陰,11-15,-99,0.0,350.0,4.0,24.6,74,-99,-99,5.2,7.7
國三S329K,23.212777,120.355833,CAN070,2026-02-24T16:10:00+08:00,臺南市,官田區,2026-02-24 16:26:28.609597,多雲,21-30,-99,0.0,290.0,5.9,24.7,83,-99,-99,6.5,9.3
國三N336K,23.154722,120.345,CAN080,2026-02-24T16:10:00+08:00,臺南市,官田區,2026-02-24 16:26:28.609600,多雲,-99,-99,0.0,300.0,5.2,25.3,84,-99,-99,5.0,7.4
國三S342K,23.106694,120.327528,CAN090,2026-02-24T16:10:00+08:00,臺南市,善化區,2026-02-24 16:26:28.609604,多雲有霾,7-10,-99,0.0,310.0,4.0,25.5,73,-99,-99,4.3,7.0
國三S366K,22.9077,120.3513,CAN100,2026-02-24T16:10:00+08:00,臺南市,關廟區,2026-02-24 16:26:28.609607,陰,16-20,-99,0.0,300.0,1.3,25.8,69,-99,-99,1.8,4.3
國三S385K,22.767777,120.444444,CAP060,2026-02-24T16:10:00+08:00,高雄市,大樹區,2026-02-24 16:26:28.609611,陰有霾,7-10,-99,0.0,280.0,1.5,26.7,71,-99,-99,2.7,5.2
國三S415K,22.568,120.528,CAQ020,2026-02-24T16:10:00+08:00,屏東縣,竹田鄉,2026-02-24 16:26:28.609615,陰,>30,-99,0.0,250.0,4.0,27.2,62,-99,-99,3.9,6.0
國三N425K,22.480277,120.531666,CAQ010,2026-02-24T16:10:00+08:00,屏東縣,南州鄉,2026-02-24 16:26:28.609618,陰,-99,-99,0.0,230.0,3.2,27.5,70,-99,-99,4.5,7.5
西濱S241K,23.623426,120.172646,CAJ040,2026-02-24T16:10:00+08:00,雲林縣,口湖鄉,2026-02-24 16:26:28.609622,陰,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
西濱S267K,23.41613,120.162872,CAL100,2026-02-24T16:10:00+08:00,嘉義縣,東石鄉,2026-02-24 16:26:28.609626,陰,>30,-99,0.0,350.0,5.3,23.3,79,-99,-99,6.2,7.8
西濱S023K,25.11649,121.27551,CAC050,2026-02-24T16:10:00+08:00,桃園市,蘆竹區,2026-02-24 16:26:28.609629,陰,21-30,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
西濱S032K,25.091966,121.192505,CAC060,2026-02-24T16:10:00+08:00,桃園市,大園區,2026-02-24 16:26:28.609633,陰,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
西濱N066K,24.8956,120.9649,CAD100,2026-02-24T16:10:00+08:00,新竹縣,新豐鄉,2026-02-24 16:26:28.609636,陰,7-10,-99,0.0,280.0,0.7,22.1,86,-99,-99,0.9,1.4
西濱S082K,24.751724,120.905028,CAD110,2026-02-24T16:10:00+08:00,新竹市,香山區,2026-02-24 16:26:28.609640,陰,16-20,-99,0.0,30.0,0.8,21.9,89,-99,-99,1.4,2.6
西濱N107K,24.5958,120.7394,CAE100,2026-02-24T16:10:00+08:00,苗栗縣,後龍鎮,2026-02-24 16:26:28.609643,陰,16-20,-99,0.0,160.0,0.6,21.2,89,-99,-99,1.2,2.1
西濱S129K,24.4472,120.6428,CAE110,2026-02-24T16:10:00+08:00,苗栗縣,苑裡鎮,2026-02-24 16:26:28.609647,陰,21-30,-99,0.0,40.0,2.4,22.0,79,-99,-99,3.8,5.0
西濱N151K,24.275964,120.547681,CAF100,2026-02-24T16:10:00+08:00,臺中市,清水區,2026-02-24 16:26:28.609650,陰,16-20,-99,0.0,30.0,1.4,21.8,83,-99,-99,2.5,4.5
西濱S173K,24.1081,120.434576,CAG070,2026-02-24T16:10:00+08:00,彰化縣,鹿港鎮,2026-02-24 16:26:28.609654,陰,16-20,-99,0.0,30.0,3.2,22.0,83,-99,-99,4.8,6.4
西濱S189K,23.987857,120.369607,CAG080,2026-02-24T16:10:00+08:00,彰化縣,芳苑鄉,2026-02-24 16:26:28.609657,陰,16-20,-99,0.0,20.0,4.5,21.5,85,-99,-99,5.3,7.5
西濱N210K,23.843536,120.293236,CAG090,2026-02-24T16:10:00+08:00,彰化縣,大城鄉,2026-02-24 16:26:28.609661,陰,21-30,-99,0.0,30.0,4.5,21.6,86,-99,-99,7.0,8.9
西濱N222K,23.737734,120.256132,CAJ030,2026-02-24T16:10:00+08:00,雲林縣,麥寮鄉,2026-02-24 16:26:28.609665,陰,16-20,-99,0.0,10.0,5.1,21.7,84,-99,-99,6.3,8.4
西濱S257K,23.502278,120.171861,CAL090,2026-02-24T16:10:00+08:00,嘉義縣,東石鄉,2026-02-24 16:26:28.609668,陰,11-15,-99,0.0,10.0,2.5,23.6,79,-99,-99,3.2,6.4
西濱S280K,23.3052,120.14891,CAN110,2026-02-24T16:10:00+08:00,臺南市,北門區,2026-02-24 16:26:28.609672,陰,16-20,-99,0.0,350.0,5.8,23.1,81,-99,-99,6.2,8.1
西濱N304K,23.103439,120.086694,CAN120,2026-02-24T16:10:00+08:00,臺南市,七股區,2026-02-24 16:26:28.609675,陰,>30,-99,0.0,10.0,5.7,23.4,83,-99,-99,6.2,7.3
基隆,25.133314,121.740475,466940,2026-02-24T16:10:00+08:00,基隆市,仁愛區,2026-02-24 16:26:28.673312,陰有靄,7-10,0.7,0.0,40.0,1.6,20.9,86,1010.4,1,2.7,4.1
淡水,25.164889,121.448906,466900,2026-02-24T16:10:00+08:00,新北市,淡水區,2026-02-24 16:26:28.673330,陰有雨,7-10,0.3,-990.0,300.0,0.5,20.8,92,1011.8,1,0.8,1.8
新北,24.959207,121.525196,466881,2026-02-24T16:10:00+08:00,新北市,新店區,2026-02-24 16:26:28.673335,陰,21-30,0.4,-990.0,270.0,1.3,24.0,68,1010.8,0,1.9,3.4
陽明山,25.162078,121.544547,466930,2026-02-24T16:10:00+08:00,臺北市,北投區,2026-02-24 16:26:28.673339,陰,-99,0.4,0.0,0.0,0.0,18.4,92,945.3,1,1.7,2.8
鞍部,25.182586,121.529731,466910,2026-02-24T16:10:00+08:00,臺北市,北投區,2026-02-24 16:26:28.673343,陰有雨,16-20,0.3,-990.0,190.0,0.6,16.9,96,-99,1,2.2,2.9
新竹,24.828575,121.01445,467571,2026-02-24T16:10:00+08:00,新竹縣,竹北市,2026-02-24 16:26:28.673347,陰,>30,0.8,-990.0,0.0,0.2,23.2,73,1010.4,0,1.6,2.2
臺中,24.145736,120.684075,467490,2026-02-24T16:10:00+08:00,臺中市,北區,2026-02-24 16:26:28.673351,陰,16-20,1.9,-990.0,350.0,1.4,23.2,72,1003.8,0,2.4,5.3
梧棲,24.256003,120.523381,C0FA30,2026-02-24T16:10:00+08:00,臺中市,梧棲區,2026-02-24 16:26:28.673355,陰,-99,-99,0.0,360.0,1.8,21.6,89,-99,-99,4.0,6.4
澎湖,23.565503,119.563094,467350,2026-02-24T16:10:00+08:00,澎湖縣,馬公市,2026-02-24 16:26:28.673359,陰,21-30,2.5,0.0,20.0,2.6,22.9,82,1012.2,1,3.1,5.4
日月潭,23.881325,120.90805,467650,2026-02-24T16:10:00+08:00,南投縣,魚池鄉,2026-02-24 16:26:28.673363,陰有靄,7-10,3.3,0.0,270.0,0.8,19.5,83,-99,1,1.6,3.3
阿里山,23.508208,120.813242,467530,2026-02-24T16:10:00+08:00,嘉義縣,阿里山鄉,2026-02-24 16:26:28.673367,多雲,>30,2.6,0.0,320.0,0.7,11.4,89,-99,2,1.5,3.9
玉山,23.48718,120.95943,467550,2026-02-24T16:10:00+08:00,南投縣,信義鄉,2026-02-24 16:26:28.673370,多雲,-99,1.8,0.0,210.0,1.3,6.5,61,-99,2,3.5,10.4
嘉義,23.495925,120.432906,467480,2026-02-24T16:10:00+08:00,嘉義市,西區,2026-02-24 16:26:28.673374,陰,16-20,2.0,0.0,350.0,3.1,24.0,78,1010.0,1,-99,-99
臺南,22.99328,120.20492,467410,2026-02-24T16:10:00+08:00,臺南市,中西區,2026-02-24 16:26:28.673378,陰,11-15,1.7,0.0,330.0,3.3,25.8,68,1010.1,1,3.2,5.5
高雄,22.730432,120.312516,467441,2026-02-24T16:10:00+08:00,高雄市,楠梓區,2026-02-24 16:26:28.673382,陰,>30,2.3,0.0,290.0,2.3,26.6,71,1011.3,2,3.3,5.5
恆春,22.003897,120.746339,467590,2026-02-24T16:10:00+08:00,屏東縣,恆春鎮,2026-02-24 16:26:28.673385,晴,>30,2.7,-990.0,100.0,3.4,27.0,67,1009.5,3,4.1,9.1
宜蘭,24.763975,121.756528,467080,2026-02-24T16:10:00+08:00,宜蘭縣,宜蘭市,2026-02-24 16:26:28.673389,陰,>30,2.7,0.0,50.0,3.2,24.4,76,1012.8,1,3.9,6.2
花蓮,23.975128,121.613275,466990,2026-02-24T16:10:00+08:00,花蓮縣,花蓮市,2026-02-24 16:26:28.673393,陰,21-30,4.7,0.0,170.0,3.8,25.1,77,1010.8,2,4.9,6.9
成功,23.097486,121.373428,467610,2026-02-24T16:10:00+08:00,臺東縣,成功鎮,2026-02-24 16:26:28.673397,多雲,21-30,2.3,1.0,140.0,1.7,25.5,73,1008.2,2,2.0,3.8
臺東,22.752211,121.154586,467660,2026-02-24T16:10:00+08:00,臺東縣,臺東市,2026-02-24 16:26:28.673401,晴,>30,3.3,1.5,160.0,1.3,26.0,72,1011.5,3,1.6,3.1
大武,22.35572,120.90374,467540,2026-02-24T16:10:00+08:00,臺東縣,大武鄉,2026-02-24 16:26:28.673405,晴,-99,4.2,0.0,110.0,1.1,26.0,74,1011.7,3,1.7,2.8
蘭嶼,22.0369,121.55843,467620,2026-02-24T16:10:00+08:00,臺東縣,蘭嶼鄉,2026-02-24 16:26:28.673408,晴,>30,3.9,-990.0,160.0,1.2,24.4,79,976.3,2,4.4,7.0
彭佳嶼,25.627975,122.079744,466950,2026-02-24T16:10:00+08:00,基隆市,中正區,2026-02-24 16:26:28.673413,陰有靄,7-10,0.2,-990.0,310.0,3.7,19.3,94,1002.3,1,3.9,5.0
東吉島,23.25727,119.66762,467300,2026-02-24T16:10:00+08:00,澎湖縣,望安鄉,2026-02-24 16:26:28.673417,陰,21-30,2.9,0.0,30.0,5.3,23.1,82,1008.3,2,5.7,7.0
南沙島,10.370203,114.364286,469020,2026-02-24T16:10:00+08:00,高雄市,旗津區,2026-02-24 16:26:28.673421,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
東沙島,20.700856,116.73,468100,2026-02-24T16:10:00+08:00,高雄市,旗津區,2026-02-24 16:26:28.673424,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
永康,23.038386,120.2367,467420,2026-02-24T16:10:00+08:00,臺南市,永康區,2026-02-24 16:26:28.673428,多雲,-99,2.3,0.0,320.0,3.5,26.1,66,1011.6,1,3.6,6.4
金門(東),24.448431,118.451786,C2W030,2026-02-24T16:10:00+08:00,金門縣,金湖鎮,2026-02-24 16:26:28.673432,陰,-99,-99,17.0,130.0,1.3,16.1,97,-99,-99,1.8,3.4
臺北,25.037658,121.514853,466920,2026-02-24T16:10:00+08:00,臺北市,中正區,2026-02-24 16:26:28.673436,陰,>30,0.2,-990.0,310.0,0.5,24.9,63,1010.2,0,2.9,4.6
彰師大,24.081389,120.556667,A0G720,2026-02-24T16:10:00+08:00,彰化縣,彰化市,2026-02-24 16:26:28.673440,陰,-99,-99,0.0,320.0,1.3,22.6,82,-99,-99,2.5,5.9
合歡山,24.143186,121.284231,A0Z080,2026-02-24T16:10:00+08:00,花蓮縣,秀林鄉,2026-02-24 16:26:28.673444,陰,-99,-99,0.0,90.0,5.4,5.0,81,-99,-99,6.3,12.9
吉貝,23.740011,119.604189,A0W080,2026-02-24T16:10:00+08:00,澎湖縣,白沙鄉,2026-02-24 16:26:28.673447,陰,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
金門,24.407306,118.289281,467110,2026-02-24T16:10:00+08:00,金門縣,金城鎮,2026-02-24 16:26:28.673451,陰有靄,1.2,0.0,12.0,140.0,1.6,16.8,98,1010.8,1,1.3,2.3
馬祖,26.169467,119.923158,467990,2026-02-24T16:10:00+08:00,連江縣,南竿鄉,2026-02-24 16:26:28.673455,陰有靄,3-6,0.1,1.5,190.0,1.8,15.7,98,1003.5,1,2.6,3.7
麥寮,23.798783,120.217717,A0K420,2026-02-24T16:10:00+08:00,雲林縣,麥寮鄉,2026-02-24 16:26:28.673458,陰,-99,-99,0.0,20.0,4.8,22.1,84,-99,-99,6.0,9.5
新屋,25.006725,121.047492,467050,2026-02-24T16:10:00+08:00,桃園市,新屋區,2026-02-24 16:26:28.673462,陰有靄,7-10,0.1,-990.0,300.0,1.8,21.5,89,1011.6,0,1.5,2.5
古坑(花卉中心),23.63353,120.55239,A2K570,2026-02-24T16:10:00+08:00,雲林縣,古坑鄉,2026-02-24 16:26:28.673466,陰,-99,-99,0.0,10.0,2.9,23.8,73,-99,-99,4.0,6.0
大安森林,25.02955,121.53628,CAAH60,2026-02-24T16:10:00+08:00,臺北市,大安區,2026-02-24 16:26:28.673470,陰,-99,-99,0.0,0.0,0.0,23.8,66,-99,-99,0.3,1.8
消防署訓練中心,23.82137,120.72293,CAHA00,2026-02-24T16:10:00+08:00,南投縣,竹山鎮,2026-02-24 16:26:28.673473,陰,-99,-99,0.0,330.0,1.3,23.2,74,-99,-99,2.4,5.7
田中,23.873803,120.581286,467270,2026-02-24T16:10:00+08:00,彰化縣,田中鎮,2026-02-24 16:26:28.673477,陰,>30,1.2,-990.0,350.0,2.6,23.4,72,1008.4,1,3.9,6.5
拉拉山,24.699317,121.427133,CAC040,2026-02-24T16:10:00+08:00,桃園市,復興區,2026-02-24 16:26:28.673481,陰,-99,-99,0.0,320.0,0.4,13.3,92,-99,-99,1.1,2.2
東引,26.358836,120.483631,CAW010,2026-02-24T16:10:00+08:00,連江縣,東引鄉,2026-02-24 16:26:28.673485,陰有靄,7-10,-99,1.0,190.0,1.0,14.7,94,-99,-99,1.7,2.7
高雄燈塔,22.614594,120.26468,CAP070,2026-02-24T16:10:00+08:00,高雄市,旗津區,2026-02-24 16:26:28.673489,陰,-99,-99,0.0,180.0,1.2,26.6,75,-99,-99,1.2,2.7
武陵,24.352825,121.308286,A0F010,2026-02-24T16:10:00+08:00,臺中市,和平區,2026-02-24 16:26:28.673493,陰,-99,-99,0.0,210.0,1.3,16.0,67,-99,-99,2.7,6.9
